created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Nov 17 17:36:02 +0000 2023;1725568489430331827;"Kritik memang perlu, dan dukungan untuk Anies-Muhaimin bisa menjadi langkah awal untuk mengatasi masalah-masalah yang ada @ainnFadlico  https://t.co/IgWpqWEhB3";0;0;0;0;in;1679026110082994178;1725568489430331827;JimmySuher6;https://twitter.com/JimmySuher6/status/1725568489430331827
Fri Nov 17 17:41:16 +0000 2023;1725569809839202438;"Melalui coretan kritik, warga Jatim tetap setia pada pilihan mereka untuk Anis Baswedan dan Muhaimin Iskandar Semangat demokrasi tetap membara di hati mereka @yourisku  https://t.co/myNcSPSeEV";0;0;0;0;in;1679031040407662592;1725569809839202438;antogumilang_;https://twitter.com/antogumilang_/status/1725569809839202438
Fri Nov 17 17:35:06 +0000 2023;1725568256709403083;"Suara kritis dari Unitomo mengingatkan kita akan pentingnya keterlibatan aktif dalam demokrasi Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pendorong partisipasi yang lebih besar di tingkat nasional @WahyuTriHarton3 https://t.co/ghrJBbu1gb";0;0;0;0;in;1674678529857028096;1725568256709403083;NeniAuliaa;https://twitter.com/NeniAuliaa/status/1725568256709403083
Fri Nov 17 17:35:03 +0000 2023;1725568244483006846;"Kritik terhadap Jokowi di Unitomo memberikan kita pelajaran bahwa kritik itu seharusnya menjadi bahan refleksi bersama Anis Baswedan dan Muhaimin Iskandar, semoga bisa menciptakan ruang dialog yang lebih terbuka @WahyuIn34396992 https://t.co/Oalkg1UAy1";0;0;0;0;in;1674332011597807616;1725568244483006846;Dara_dayita08;https://twitter.com/Dara_dayita08/status/1725568244483006846
Fri Nov 17 17:34:13 +0000 2023;1725568034037969241;"Mewujudkan Keluarga Sejahtera dan Bahagia  Sebagai Akar Kekuatan Bangsa  adalah salah satu Misi Anies Muhaimin.  #AMINPeduliPerempuan  #AniesMuhaimin2024 https://t.co/MDODDIfQXd";0;0;0;0;in;1448511613;1725568034037969241;Uchin0610;https://twitter.com/Uchin0610/status/1725568034037969241
Fri Nov 17 17:32:12 +0000 2023;1725567527370269182;"Mantan Ketua DPRD Kendal Prapto Utono: Indonesia Memerlukan Sosok Anies Baswedan.   Optimistis Anies bisa mewujudkannya. Makanya dia mendukung bahkan memperjuangkan agar Anies yg berpasangan dengan Muhaimin Iskandar ini menang pada Pilpres 2024.  #kbanews  https://t.co/iQzQdirwOf";0;0;0;1;in;1460142601449840652;1725567527370269182;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1725567527370269182
Fri Nov 17 17:31:42 +0000 2023;1725567399926342105;"Warna merah dan hitam dari kritikan tak memudarkan semangat warga Jatim Anis Baswedan dan Muhaimin Iskandar dianggap sebagai solusi cerdas bagi kemajuan bangsa @yourbaberyan  https://t.co/c7t2Vccr7o";0;0;0;0;in;1678288650000560128;1725567399926342105;hanlongggg31522;https://twitter.com/hanlongggg31522/status/1725567399926342105
Fri Nov 17 17:33:36 +0000 2023;1725567880916512774;"Dukungan untuk Anies-Muhaimin sejalan dengan semangat kritis di Unitomo Mari bersama-sama membangun negeri ini @AininRahma2  https://t.co/gbP6VE2U8v";0;0;0;0;in;1675368816472391680;1725567880916512774;RiitaKambari;https://twitter.com/RiitaKambari/status/1725567880916512774
Fri Nov 17 17:32:43 +0000 2023;1725567655015522641;"Kritik terhadap Jokowi di Unitomo memberikan kita pelajaran tentang betapa pentingnya mendengarkan suara rakyat Anis Baswedan dan Muhaimin Iskandar, semoga bisa menjadi pemimpin yang mendengarkan dan bertindak @wahyusubuh_22 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/dPWZuuX1eB";0;0;0;0;in;1674703866959659009;1725567655015522641;MullAbraham;https://twitter.com/MullAbraham/status/1725567655015522641
Fri Nov 17 17:32:37 +0000 2023;1725567629983916137;"Unitomo dengan kritiknya mengajarkan bahwa demokrasi butuh partisipasi aktif Anis Baswedan dan Muhaimin Iskandar mungkin bisa menggairahkan semangat partisipasi ini di seluruh Indonesia @wahyugbx0110 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/QZwbxfO1w6";0;0;0;0;in;1674334154937479168;1725567629983916137;indrinainka09;https://twitter.com/indrinainka09/status/1725567629983916137
Fri Nov 17 17:26:22 +0000 2023;1725566059686801441;"@DPP_PKB @aniesbaswedan @cakimiNOW Sukses Gus Muhaimin";0;0;0;0;in;1597725325169168385;1725485974682308778;ShelinLele;https://twitter.com/ShelinLele/status/1725566059686801441
Fri Nov 17 17:34:09 +0000 2023;1725568016451281056;"Mahasiswa sebagai agen perubahan, semoga suara mereka didengar oleh calon pemimpin Anis Baswedan dan Muhaimin Iskandar bisa menjadi pelopor perubahan itu @VanBast23573593  https://t.co/ZsnDNp04tl";0;0;0;0;in;1679050979478769664;1725568016451281056;SalayanAmr;https://twitter.com/SalayanAmr/status/1725568016451281056
Fri Nov 17 17:34:06 +0000 2023;1725568005424455798;"Dalam pemandangan yang penuh dengan kritik pedas, suara-suara positif dari warga Jatim mengalir deras untuk Anis Baswedan dan Muhaimin Iskandar Harapan tinggi terus berkobar @yourbestiehhhh  https://t.co/GFs3BHW4pP";0;0;0;0;in;1678091159313453057;1725568005424455798;primaraya77777;https://twitter.com/primaraya77777/status/1725568005424455798
Fri Nov 17 17:30:53 +0000 2023;1725567196133470407;"Foto Jokowi dihiasi kritikan, namun mari kita juga lihat alternatif yang lebih baik Anis Baswedan dan Muhaimin Iskandar bisa menjadi jawaban atas kekhawatiran tersebut @vanawie3  https://t.co/Ssub6jjyZQ";0;0;0;0;in;1677231741881430017;1725567196133470407;erikradittt;https://twitter.com/erikradittt/status/1725567196133470407
Fri Nov 17 17:30:22 +0000 2023;1725567063924842748;"Unitomo dengan kritiknya mengajarkan kita bahwa keberagaman pandangan perlu dihargai Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pemimpin yang memahami dan merangkul keberagaman ini @WahyuSe44640752 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/SoJhARGKC8";0;0;0;0;in;1674681305181851649;1725567063924842748;mulyan_mulyani;https://twitter.com/mulyan_mulyani/status/1725567063924842748
Fri Nov 17 17:30:10 +0000 2023;1725567016663425494;"Meski kritik keras terhadap Jokowi terlihat di kampus, mari kita berfokus pada harapan dengan Anis Baswedan dan Muhaimin Iskandar Mereka dapat menjadi pelopor perubahan yang kita butuhkan @WahyuFGH ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/CralwIqUV7";0;0;0;0;in;1674314473950281734;1725567016663425494;ningtyas_37;https://twitter.com/ningtyas_37/status/1725567016663425494
Fri Nov 17 17:29:49 +0000 2023;1725566925097546200;"Warga Jatim menunjukkan bahwa kritik hanya sebatas bentuk perbedaan pandangan, namun dukungan untuk Anis Baswedan dan Muhaimin Iskandar tetap solid dan berkelanjutan @YTrikurniawati  https://t.co/HZ1f8HmFRF";0;0;0;0;in;1678297879642001409;1725566925097546200;azmyqrnisa;https://twitter.com/azmyqrnisa/status/1725566925097546200
Fri Nov 17 17:29:16 +0000 2023;1725566787935445183;"Dukungan untuk Anis Baswedan dan Muhaimin Iskandar menunjukkan keinginan untuk perubahan positif Semoga mereka mampu mewujudkan visi bersama @basith_muhyi  https://t.co/HRQIVhQUzL";0;0;0;0;in;1678035461082861570;1725566787935445183;Suryaputraaaa3;https://twitter.com/Suryaputraaaa3/status/1725566787935445183
Fri Nov 17 17:28:47 +0000 2023;1725566666443235647;"Kritik terhadap Jokowi bisa menjadi bahan evaluasi, sementara dukungan untuk Anies-Muhaimin adalah harapan untuk masa depan yang lebih baik @yusufApr_  https://t.co/BBa1N6852R";0;0;0;0;in;1675054109911826433;1725566666443235647;dahlanwarr;https://twitter.com/dahlanwarr/status/1725566666443235647
Fri Nov 17 17:27:55 +0000 2023;1725566447513149842;"Kritik terhadap Jokowi mungkin tajam, tapi mari kita lihat peluang perubahan dengan Anis Baswedan dan Muhaimin Iskandar Mereka bisa membawa nuansa baru dalam pemerintahan yang lebih inklusif @wahyupss22 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/60GJ3d7CTv";0;0;0;0;in;1674672835791585280;1725566447513149842;FeniMellinda;https://twitter.com/FeniMellinda/status/1725566447513149842
Fri Nov 17 17:27:46 +0000 2023;1725566411689599252;"Kritik di Unitomo mencerminkan semangat kritis yang perlu dihargai Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pemimpin yang mampu menggali potensi positif dari kritik tersebut @WahyuEllisa ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/2IvRgzkWaw";0;0;0;0;in;1674317839266881536;1725566411689599252;apoyyudistira;https://twitter.com/apoyyudistira/status/1725566411689599252
Fri Nov 17 17:27:37 +0000 2023;1725566372816789897;"Kampus Unitomo sungguh inspiratif! Kritik-kritik pedas ini bisa jadi semangat bagi Anis Baswedan dan Muhaimin Iskandar untuk membangun visi bersama yang inklusif @ABSIPutra  https://t.co/kB1r21LrTu";0;0;0;0;in;1674336227485716486;1725566372816789897;apsariniarjanti;https://twitter.com/apsariniarjanti/status/1725566372816789897
Fri Nov 17 17:27:25 +0000 2023;1725566323688878143;"Dukungan warga Jatim untuk Anis Baswedan dan Muhaimin Iskandar menjadi terang di tengah gelapnya kritik di Unitomo Semangat ini menjadi tanda bahwa perubahan positif bisa terwujud @ytriia  https://t.co/PalHFzYExE";0;0;0;0;in;1678306128810377216;1725566323688878143;rafiqarbani;https://twitter.com/rafiqarbani/status/1725566323688878143
Fri Nov 17 17:32:13 +0000 2023;1725567530817958120;"Di balik coretan kritik yang menghiasi kampus, warga Jatim dengan riang mengungkapkan dukungan mereka untuk Anis Baswedan dan Muhaimin Iskandar Semoga aspirasi ini terwujud! @yuanandra_  https://t.co/kTAoxZu9Cn";0;0;0;0;in;1678292150482796545;1725567530817958120;raismrullah;https://twitter.com/raismrullah/status/1725567530817958120
Fri Nov 17 17:32:12 +0000 2023;1725567527370269182;"Mantan Ketua DPRD Kendal Prapto Utono: Indonesia Memerlukan Sosok Anies Baswedan.   Optimistis Anies bisa mewujudkannya. Makanya dia mendukung bahkan memperjuangkan agar Anies yg berpasangan dengan Muhaimin Iskandar ini menang pada Pilpres 2024.  #kbanews  https://t.co/iQzQdirwOf";0;0;0;1;in;1460142601449840652;1725567527370269182;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1725567527370269182
Fri Nov 17 17:31:42 +0000 2023;1725567399926342105;"Warna merah dan hitam dari kritikan tak memudarkan semangat warga Jatim Anis Baswedan dan Muhaimin Iskandar dianggap sebagai solusi cerdas bagi kemajuan bangsa @yourbaberyan  https://t.co/c7t2Vccr7o";0;0;0;0;in;1678288650000560128;1725567399926342105;hanlongggg31522;https://twitter.com/hanlongggg31522/status/1725567399926342105
Fri Nov 17 17:26:22 +0000 2023;1725566059686801441;"@DPP_PKB @aniesbaswedan @cakimiNOW Sukses Gus Muhaimin";0;0;0;0;in;1597725325169168385;1725485974682308778;ShelinLele;https://twitter.com/ShelinLele/status/1725566059686801441
Fri Nov 17 17:30:22 +0000 2023;1725567063924842748;"Unitomo dengan kritiknya mengajarkan kita bahwa keberagaman pandangan perlu dihargai Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pemimpin yang memahami dan merangkul keberagaman ini @WahyuSe44640752 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/SoJhARGKC8";0;0;0;0;in;1674681305181851649;1725567063924842748;mulyan_mulyani;https://twitter.com/mulyan_mulyani/status/1725567063924842748
Fri Nov 17 17:30:10 +0000 2023;1725567016663425494;"Meski kritik keras terhadap Jokowi terlihat di kampus, mari kita berfokus pada harapan dengan Anis Baswedan dan Muhaimin Iskandar Mereka dapat menjadi pelopor perubahan yang kita butuhkan @WahyuFGH ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/CralwIqUV7";0;0;0;0;in;1674314473950281734;1725567016663425494;ningtyas_37;https://twitter.com/ningtyas_37/status/1725567016663425494
Fri Nov 17 17:25:25 +0000 2023;1725565819218993597;"Unitomo mengajarkan kita bahwa kritik konstruktif dapat menjadi pendorong perubahan Anis Baswedan dan Muhaimin Iskandar, mari bersama-sama menciptakan perubahan yang positif untuk Indonesia @wahyudrenthe ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/uy5BtWGkq1";0;0;0;0;in;1674324068101914624;1725565819218993597;sainaliyah_;https://twitter.com/sainaliyah_/status/1725565819218993597
Fri Nov 17 17:29:16 +0000 2023;1725566787935445183;"Dukungan untuk Anis Baswedan dan Muhaimin Iskandar menunjukkan keinginan untuk perubahan positif Semoga mereka mampu mewujudkan visi bersama @basith_muhyi  https://t.co/HRQIVhQUzL";0;0;0;0;in;1678035461082861570;1725566787935445183;Suryaputraaaa3;https://twitter.com/Suryaputraaaa3/status/1725566787935445183
Fri Nov 17 17:28:47 +0000 2023;1725566666443235647;"Kritik terhadap Jokowi bisa menjadi bahan evaluasi, sementara dukungan untuk Anies-Muhaimin adalah harapan untuk masa depan yang lebih baik @yusufApr_  https://t.co/BBa1N6852R";0;0;0;0;in;1675054109911826433;1725566666443235647;dahlanwarr;https://twitter.com/dahlanwarr/status/1725566666443235647
Fri Nov 17 17:27:55 +0000 2023;1725566447513149842;"Kritik terhadap Jokowi mungkin tajam, tapi mari kita lihat peluang perubahan dengan Anis Baswedan dan Muhaimin Iskandar Mereka bisa membawa nuansa baru dalam pemerintahan yang lebih inklusif @wahyupss22 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/60GJ3d7CTv";0;0;0;0;in;1674672835791585280;1725566447513149842;FeniMellinda;https://twitter.com/FeniMellinda/status/1725566447513149842
Fri Nov 17 17:27:46 +0000 2023;1725566411689599252;"Kritik di Unitomo mencerminkan semangat kritis yang perlu dihargai Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pemimpin yang mampu menggali potensi positif dari kritik tersebut @WahyuEllisa ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/2IvRgzkWaw";0;0;0;0;in;1674317839266881536;1725566411689599252;apoyyudistira;https://twitter.com/apoyyudistira/status/1725566411689599252
Fri Nov 17 17:27:37 +0000 2023;1725566372816789897;"Kampus Unitomo sungguh inspiratif! Kritik-kritik pedas ini bisa jadi semangat bagi Anis Baswedan dan Muhaimin Iskandar untuk membangun visi bersama yang inklusif @ABSIPutra  https://t.co/kB1r21LrTu";0;0;0;0;in;1674336227485716486;1725566372816789897;apsariniarjanti;https://twitter.com/apsariniarjanti/status/1725566372816789897
Fri Nov 17 17:27:25 +0000 2023;1725566323688878143;"Dukungan warga Jatim untuk Anis Baswedan dan Muhaimin Iskandar menjadi terang di tengah gelapnya kritik di Unitomo Semangat ini menjadi tanda bahwa perubahan positif bisa terwujud @ytriia  https://t.co/PalHFzYExE";0;0;0;0;in;1678306128810377216;1725566323688878143;rafiqarbani;https://twitter.com/rafiqarbani/status/1725566323688878143
Fri Nov 17 17:30:53 +0000 2023;1725567196133470407;"Foto Jokowi dihiasi kritikan, namun mari kita juga lihat alternatif yang lebih baik Anis Baswedan dan Muhaimin Iskandar bisa menjadi jawaban atas kekhawatiran tersebut @vanawie3  https://t.co/Ssub6jjyZQ";0;0;0;0;in;1677231741881430017;1725567196133470407;erikradittt;https://twitter.com/erikradittt/status/1725567196133470407
Fri Nov 17 17:25:38 +0000 2023;1725565873270989108;"Dukungan untuk Anis Baswedan dan Muhaimin Iskandar membawa semangat positif dalam peta politik Semoga mereka dapat membawa perubahan yang baik @AffBojez  https://t.co/Q6ijW9ChsB";0;0;0;0;in;1678326934479192064;1725565873270989108;ryanmchtr;https://twitter.com/ryanmchtr/status/1725565873270989108
Fri Nov 17 17:25:35 +0000 2023;1725565862097363214;"Suara kritis mahasiswa Unitomo menunjukkan bahwa masyarakat Jatim ingin pemimpin yang mendengar Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pemimpin yang responsif terhadap aspirasi rakyat @wahyuprdana_ ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/UoaymQojxH";0;0;0;0;in;1674714514330365952;1725565862097363214;jerrykrisbian_;https://twitter.com/jerrykrisbian_/status/1725565862097363214
Fri Nov 17 17:29:49 +0000 2023;1725566925097546200;"Warga Jatim menunjukkan bahwa kritik hanya sebatas bentuk perbedaan pandangan, namun dukungan untuk Anis Baswedan dan Muhaimin Iskandar tetap solid dan berkelanjutan @YTrikurniawati  https://t.co/HZ1f8HmFRF";0;0;0;0;in;1678297879642001409;1725566925097546200;azmyqrnisa;https://twitter.com/azmyqrnisa/status/1725566925097546200
Fri Nov 17 17:25:01 +0000 2023;1725565719751073919;"Warga Jatim meyakini bahwa Anis Baswedan dan Muhaimin Iskandar adalah jawaban atas kritik-kritik yang mewarnai dinding kampus Mereka menjadi harapan baru di tengah riuhnya polemik politik @YTokhen ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/EUnSPBMRli";0;0;0;0;in;1678324112232697857;1725565719751073919;nikenmaull;https://twitter.com/nikenmaull/status/1725565719751073919
Fri Nov 17 17:24:47 +0000 2023;1725565662230388899;"Seru banget suasana kampus Unitomo! Kritik-kritik yang terbuka ini memancing pemikiran Semoga Anis Baswedan dan Muhaimin Iskandar bisa membawa semangat keberagaman ini ke tingkat nasional @abror_abror3 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/MVOoBydPRG";0;0;0;0;in;1674330929207349249;1725565662230388899;rohmadkusuma;https://twitter.com/rohmadkusuma/status/1725565662230388899
Fri Nov 17 17:23:37 +0000 2023;1725565365990862925;"Semoga kritik-kritik di kampus menjadi pemicu untuk mencari solusi bersama Anies-Muhaimin bisa menjadi katalisator perubahan yang dibutuhkan @YusufAdam66627  https://t.co/pDXagNaWdN";0;0;0;0;in;1675061387595509761;1725565365990862925;samuelkoto_;https://twitter.com/samuelkoto_/status/1725565365990862925
Fri Nov 17 17:23:10 +0000 2023;1725565251419283728;"Kritik di Unitomo mengingatkan kita bahwa perubahan dimulai dari pengakuan kebutuhan akan perubahan Anis Baswedan dan Muhaimin Iskandar, mari bersama-sama mewujudkan perubahan yang diinginkan masyarakat @Wahyupras_27 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/jWMkZuT4hO";0;0;0;0;in;1674713574328127488;1725565251419283728;zakiyahsuhendar;https://twitter.com/zakiyahsuhendar/status/1725565251419283728
Fri Nov 17 17:23:07 +0000 2023;1725565241042546773;"Kritik-kritik yang terpampang di dinding Unitomo seakan memanggil untuk perubahan yang lebih baik Anis Baswedan dan Muhaimin Iskandar, semoga bisa menjadi wajah perubahan tersebut @wahyudob  https://t.co/YQkYaqML3g";0;0;0;0;in;1674329313112633346;1725565241042546773;ajengarisanti;https://twitter.com/ajengarisanti/status/1725565241042546773
Fri Nov 17 17:22:44 +0000 2023;1725565144061878462;"Kritikan tak menggoyahkan tekad warga Jatim untuk mendukung Anis Baswedan dan Muhaimin Iskandar Mereka melihat potensi positif dalam kepemimpinan kedua tokoh tersebut @YtGangs2  https://t.co/5Oa8AdEU5o";0;0;0;0;in;1677260290935885825;1725565144061878462;annaqeyla;https://twitter.com/annaqeyla/status/1725565144061878462
Fri Nov 17 17:22:29 +0000 2023;1725565080283291752;"Prabowo-Gibran Berpotensi Menang 1 Putaran ! Indo Barometer hasil survei Pilpres 2024. Prabowo-Gibran unggul 43,5 %, Ganjar-Mahfud 33,3 % dan Anies-Muhaimin 23,2 %. https://t.co/nV5jjKBqag @maximilan_angel @AndyTjondro @opaparawitha @wlian76 @Ojoklalenya @AB5589RB @DjogdjaKembali";2;5;8;20;in;1013331201396912128;1725565080283291752;cagubnyinyir2;https://twitter.com/cagubnyinyir2/status/1725565080283291752
Fri Nov 17 17:20:48 +0000 2023;1725564657409368224;"Unitomo dengan kritiknya menggambarkan semangat mahasiswa yang peduli dengan masa depan Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pemimpin yang memahami dan mewujudkan aspirasi ini @wahyuni2395 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/9zAUG6Sslz";0;0;0;0;in;1674712240476553219;1725564657409368224;Hwidiharsono;https://twitter.com/Hwidiharsono/status/1725564657409368224
Fri Nov 17 17:20:44 +0000 2023;1725564642586697985;"@DPP_PKB @aniesbaswedan @cakimiNOW Mantap Gus Muhaimin";0;0;0;0;in;3219015601;1725485974682308778;mitra_mzwitzack;https://twitter.com/mitra_mzwitzack/status/1725564642586697985
Fri Nov 17 17:20:13 +0000 2023;1725564509828587757;"@kompascom Semoga penuh berkah 🫶 pasangan Anies-Muhaimin tidak mungkin korupsi karena korupsi perbuatan yg tidak baik";0;0;0;0;in;1715567440892174336;1725356877331288386;ShaistaYumna;https://twitter.com/ShaistaYumna/status/1725564509828587757
Fri Nov 17 17:20:22 +0000 2023;1725564547556352490;"@RadioElshinta @LilisRitonga Anies Baswedan - Muhaimin iskandar";0;0;0;0;in;1602193229067485184;1724424587448877374;Khoirud43245240;https://twitter.com/Khoirud43245240/status/1725564547556352490
Fri Nov 17 17:20:42 +0000 2023;1725564630687457512;"Kampus Unitomo menjadi saksi betapa pentingnya partisipasi mahasiswa dalam demokrasi Anis Baswedan dan Muhaimin Iskandar mungkin bisa menjadi pendorong partisipasi yang lebih besar di tingkat nasional @WahyuDesnop ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/sXMw9oxbau";0;0;0;0;in;1674326986129555456;1725564630687457512;acengjunaedi04;https://twitter.com/acengjunaedi04/status/1725564630687457512
Fri Nov 17 17:20:08 +0000 2023;1725564491025486255;"Wow, Unitomo jadi saksi perbedaan pendapat yang membangun! Kritik-kritik ini menciptakan kesadaran akan pentingnya demokrasi Mendukung Anis Baswedan dan Muhaimin Iskandar sebagai calon presiden dan wakil presiden tampaknya jadi pilihan yang sejalan dengan https://t.co/hOnwELlWJg";0;0;0;0;in;1674708274665656320;1725564491025486255;velaambarwati26;https://twitter.com/velaambarwati26/status/1725564491025486255
Fri Nov 17 17:17:40 +0000 2023;1725563869912015358;"@DPP_PKB @cakimiNOW Muhaimin Iskandar mantap";0;0;0;0;in;3219015601;1725476860124086282;mitra_mzwitzack;https://twitter.com/mitra_mzwitzack/status/1725563869912015358
Fri Nov 17 17:19:20 +0000 2023;1725564287740162288;"@DPP_PKB @cakimiNOW Muhaimin Peduli sesama";0;0;0;0;in;3219015601;1725480046159405175;mitra_mzwitzack;https://twitter.com/mitra_mzwitzack/status/1725564287740162288
Fri Nov 17 17:19:02 +0000 2023;1725564211621961841;"Kritik terhadap Jokowi seharusnya tidak menghalangi kita untuk membuka peluang bagi alternatif kepemimpinan baru, seperti Anies-Muhaimin @Yusuf68004799  https://t.co/kCPESXnCVM";0;0;0;0;in;1675067857322000384;1725564211621961841;nikiazraa;https://twitter.com/nikiazraa/status/1725564211621961841
Fri Nov 17 17:18:26 +0000 2023;1725564063999238403;"Meskipun kritik pedas terpampang di kampus, mari lihat ke depan dengan optimisme bersama Anis Baswedan dan Muhaimin Iskandar Mereka mungkin bisa membawa perubahan yang diharapkan @wahyukhoiru  https://t.co/7jLzQkn1tD";0;0;0;0;in;1674711361614667776;1725564063999238403;tiwiyuniati;https://twitter.com/tiwiyuniati/status/1725564063999238403
Fri Nov 17 17:18:20 +0000 2023;1725564036237140268;"Kritik terhadap Jokowi seolah menjadi suara dari hati masyarakat Dengan Anis Baswedan dan Muhaimin Iskandar, semoga suara ini dapat didengar dan diwujudkan dalam tindakan konkret @wahyuddin_17  https://t.co/5PKtyXONrj";0;0;0;0;in;1674319603248566272;1725564036237140268;cacamarlena;https://twitter.com/cacamarlena/status/1725564036237140268
Fri Nov 17 17:17:48 +0000 2023;1725563904225673706;"Suasana kampus Unitomo sungguh mencerminkan keberagaman opini Semoga dialog terbuka ini membawa nuansa positif Dukungan untuk Anis Baswedan dan Muhaimin Iskandar semakin menguat, semoga mereka bisa jadi agen perubahan yang baik @aboutyou https://t.co/gWQQrKBwJT";0;0;0;0;in;1674702316388372482;1725563904225673706;ainurambarsari3;https://twitter.com/ainurambarsari3/status/1725563904225673706
Fri Nov 17 17:19:33 +0000 2023;1725564344921137218;"Bapak Anis dan Bapak Muhaimin Iskandar jadi moodbooster di tengah kritik pedas Makasih, bapak-bapak! @sipalinggranita  https://t.co/RgZ5nqS0QX";0;0;0;0;in;1678030161592340481;1725564344921137218;Vinafitriiiiii;https://twitter.com/Vinafitriiiiii/status/1725564344921137218
Fri Nov 17 17:17:00 +0000 2023;1725563702819332356;"Anies-Muhaimin Capres Cawapres Peduli Perempuan Indonesia, dan Berjiwa Pemimpin  #AMINPeduliPerempuan #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/dLOfQzArRN";0;0;0;0;in;2583812852;1725563702819332356;hudamaulana03;https://twitter.com/hudamaulana03/status/1725563702819332356
Fri Nov 17 17:16:47 +0000 2023;1725563647722955035;"Semoga indonesia menjadi lebih baik bersama anies baswedan muhaimin iskandar sebagai pasangan capres dan cawapres 2024 #amin  Dapatkan frame ini melalui https://t.co/vkNEsjFsYP #RajaFrame #aminaniesbaswedanmuhaiminiskandarcaprescawapres20244 https://t.co/bVuAsn5xu6";0;0;0;0;in;1725076258151903233;1725563647722955035;zhaen_z;https://twitter.com/zhaen_z/status/1725563647722955035
Fri Nov 17 17:16:43 +0000 2023;1725563628399796415;"Dukungan warga Jatim untuk Anies dan Muhaimin tidak hanya berdasarkan ideologi tertentu, tetapi atas keyakinan bahwa mereka bisa membawa kemajuan bagi Indonesia @Yusuf_Setyo19  https://t.co/SHY4eIgh59";0;0;0;0;in;1675070047344271361;1725563628399796415;saifulefri;https://twitter.com/saifulefri/status/1725563628399796415
Fri Nov 17 17:15:58 +0000 2023;1725563442185281785;"Unitomo dengan kritik pedasnya memberikan inspirasi bahwa perubahan bisa dimulai dari kampus Anis Baswedan dan Muhaimin Iskandar bisa menjadi representasi perubahan yang diinginkan oleh mahasiswa @Wahyuatmojoo ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/3PQFWHdRkU";0;0;0;0;in;1674335422410006528;1725563442185281785;maulageng10_;https://twitter.com/maulageng10_/status/1725563442185281785
Fri Nov 17 17:15:21 +0000 2023;1725563287889391948;"Menarik melihat variasi pandangan di Unitomo! Semoga kritik-kritik ini jadi pijakan untuk perubahan yang lebih baik Anis Baswedan dan Muhaimin Iskandar punya potensi besar buat membawa perubahan positif, ya @abmuwashere ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/F07PhLRXQ1";0;0;0;0;in;1674703710621171713;1725563287889391948;angkybatara;https://twitter.com/angkybatara/status/1725563287889391948
Fri Nov 17 17:15:08 +0000 2023;1725563230901383306;"The power of emak-emak untuk AMIN Anies-Muhaimin 💯❤ #CyberAMIN #Gardan2024 #kaukus89 #AniesMuhaimin2024 #AMINSatukanIndonesia https://t.co/HyCwe9Vv1z";0;0;0;0;in;1712457027631607808;1725563230901383306;AminNewsRoom;https://twitter.com/AminNewsRoom/status/1725563230901383306
Fri Nov 17 17:09:54 +0000 2023;1725561913717989712;"@untuk_menang Semngat Gus Muhaimin";0;0;0;0;in;1690356668234944512;1725504432769794551;S67223Situ;https://twitter.com/S67223Situ/status/1725561913717989712
